bath,balcony,price,total_sqft_float,bhk,sqrt_per_room,price_per_square
2.0,3.0,37.0,890.0,2,445.0,4157.303370786517
5.0,3.0,130.0,2800.0,5,560.0,4642.857142857143
2.0,1.0,38.0,946.0,2,473.0,4016.913319238901
3.0,1.0,80.0,1200.0,3,400.0,6666.666666666667
4.0,1.0,200.0,2800.0,4,700.0,7142.857142857143
2.0,3.0,61.0,1100.0,2,550.0,5545.454545454545
5.0,1.0,85.0,2400.0,4,600.0,3541.6666666666665
2.0,2.0,300.0,1030.0,2,515.0,29126.21359223301
2.0,1.0,45.0,1000.0,2,500.0,4500.0
2.0,1.0,71.0,1404.0,2,702.0,5056.980056980057
2.0,1.0,67.0,1246.0,2,623.0,5377.2070626003215
2.0,1.0,67.3,1246.0,2,623.0,5401.284109149277
2.0,1.0,64.5,1246.0,2,623.0,5176.565008025682
2.0,1.0,64.5,1246.0,2,623.0,5176.565008025682
2.0,1.0,67.0,1238.0,2,619.0,5411.954765751211
2.0,1.0,75.0,1404.0,2,702.0,5341.880341880342
2.0,1.0,65.0,1246.0,2,623.0,5216.69341894061
2.0,1.0,67.0,1238.0,2,619.0,5411.954765751211
2.0,1.0,67.4,1246.0,2,623.0,5409.309791332264
2.0,1.0,67.4,1259.0,2,629.5,5353.455123113583
2.0,1.0,63.0,1246.0,2,623.0,5056.179775280899
2.0,1.0,67.4,1246.0,2,623.0,5409.309791332264
2.0,1.0,65.4,1246.0,2,623.0,5248.796147672553
2.0,1.0,67.32,1238.0,2,619.0,5437.802907915992
2.0,1.0,67.4,1246.0,2,623.0,5409.309791332264
2.0,1.0,67.3,1246.0,2,623.0,5401.284109149277
2.0,1.0,67.48,1259.0,2,629.5,5359.809372517871
2.0,1.0,75.0,1404.0,2,702.0,5341.880341880342
2.0,1.0,67.0,1246.0,2,623.0,5377.2070626003215
2.0,1.0,72.0,1404.0,2,702.0,5128.205128205128
2.0,1.0,67.5,1246.0,2,623.0,5417.335473515249
2.0,1.0,67.5,1246.0,2,623.0,5417.335473515249
2.0,1.0,65.0,1246.0,2,623.0,5216.69341894061
2.0,1.0,67.4,1246.0,2,623.0,5409.309791332264
3.0,1.0,84.0,1650.0,3,550.0,5090.909090909091
3.0,2.0,85.0,1650.0,3,550.0,5151.515151515152
3.0,2.0,85.5,1650.0,3,550.0,5181.818181818182
3.0,1.0,85.0,1650.0,3,550.0,5151.515151515152
3.0,2.0,85.5,1650.0,3,550.0,5181.818181818182
3.0,2.0,85.0,1648.0,3,549.3333333333334,5157.766990291262
2.0,1.0,160.0,1600.0,2,800.0,10000.0
4.0,3.0,130.0,3000.0,8,375.0,4333.333333333333
3.0,2.0,350.0,2214.0,3,738.0,15808.491418247515
2.0,2.0,33.0,1070.0,2,535.0,3084.11214953271
2.0,2.0,33.15,1070.0,2,535.0,3098.1308411214955
2.0,3.0,33.99,1067.0,2,533.5,3185.5670103092784
2.0,2.0,32.99,1070.0,2,535.0,3083.177570093458
2.0,2.0,33.43,1070.0,2,535.0,3124.299065420561
2.0,1.0,75.0,1100.0,2,550.0,6818.181818181818
7.0,3.0,160.0,1000.0,7,142.85714285714286,16000.0
5.0,2.0,100.0,3000.0,4,750.0,3333.3333333333335
1.0,1.0,26.0,812.0,1,812.0,3201.9704433497536
1.0,0.0,26.0,812.0,1,812.0,3201.9704433497536
2.0,1.0,160.0,1200.0,2,600.0,13333.333333333334
2.0,1.0,68.0,925.0,2,462.5,7351.351351351352
3.0,2.0,98.0,1677.0,3,559.0,5843.768634466309
1.0,1.0,50.0,950.0,1,950.0,5263.1578947368425
1.0,1.0,45.0,825.0,1,825.0,5454.545454545455
1.0,1.0,55.0,905.0,1,905.0,6077.348066298343
1.0,0.0,32.79,630.5,1,630.5,5200.634417129262
1.0,0.0,34.385,709.0,1,709.0,4849.788434414669
1.0,1.0,35.0,624.0,1,624.0,5608.974358974359
1.0,0.0,34.735,709.0,1,709.0,4899.153737658674
1.0,1.0,44.9,825.0,1,825.0,5442.424242424242
1.0,1.0,29.44,530.0,1,530.0,5554.7169811320755
1.0,1.0,50.0,905.0,1,905.0,5524.861878453039
1.0,0.0,32.15,630.5,1,630.5,5099.127676447264
1.0,1.0,52.0,905.0,1,905.0,5745.85635359116
1.0,1.0,51.0,750.0,1,750.0,6800.0
1.0,1.0,62.0,905.0,1,905.0,6850.828729281768
1.0,1.0,40.0,605.0,1,605.0,6611.570247933884
1.0,1.0,60.0,905.0,1,905.0,6629.834254143647
1.0,1.0,57.6,840.0,1,840.0,6857.142857142857
1.0,1.0,29.0,524.0,1,524.0,5534.3511450381675
1.0,1.0,57.0,840.0,1,840.0,6785.714285714285
1.0,1.0,59.0,877.0,1,877.0,6727.480045610034
2.0,1.0,51.91,1116.0,2,558.0,4651.433691756272
2.0,2.0,47.6,1225.0,2,612.5,3885.714285714286
2.0,1.0,53.0,1075.0,2,537.5,4930.232558139535
2.0,2.0,75.0,1280.0,2,640.0,5859.375
2.0,1.0,58.0,1173.0,2,586.5,4944.58653026428
2.0,1.0,42.16,1130.0,2,565.0,3730.973451327434
2.0,1.0,48.5,1040.0,2,520.0,4663.461538461538
2.0,1.0,70.0,1150.0,2,575.0,6086.95652173913
2.0,1.0,56.0,1140.0,2,570.0,4912.2807017543855
2.0,2.0,35.0,805.0,2,402.5,4347.826086956522
2.0,3.0,59.95,1155.0,2,577.5,5190.476190476191
2.0,1.0,83.0,1447.0,2,723.5,5736.005528680028
2.0,3.0,51.91,1116.0,2,558.0,4651.433691756272
2.0,1.0,79.5,1495.0,2,747.5,5317.725752508361
2.0,1.0,62.0,1113.0,2,556.5,5570.530098831986
2.0,1.0,45.84,1200.0,2,600.0,3820.0
2.0,3.0,57.0,1190.0,2,595.0,4789.915966386555
2.0,1.0,75.0,1280.0,2,640.0,5859.375
2.0,1.0,71.0,1330.0,2,665.0,5338.345864661655
2.0,1.0,71.0,1192.0,2,596.0,5956.375838926175
2.0,1.0,61.3,1277.0,2,638.5,4800.313234142522
2.0,2.0,62.0,1125.0,2,562.5,5511.111111111111
2.0,2.0,58.0,1205.0,2,602.5,4813.278008298756
2.0,1.0,90.0,1485.0,2,742.5,6060.606060606061
2.0,1.0,60.0,1155.0,2,577.5,5194.805194805195
2.0,3.0,65.0,1215.0,2,607.5,5349.794238683127
2.0,2.0,49.5,1260.0,2,630.0,3928.5714285714284
2.0,1.0,71.0,1170.0,2,585.0,6068.376068376068
2.0,2.0,67.0,1190.0,2,595.0,5630.252100840336
2.0,1.0,48.0,1102.0,2,551.0,4355.716878402904
2.0,1.0,35.0,735.0,2,367.5,4761.9047619047615
2.0,2.0,52.0,1280.0,2,640.0,4062.5
2.0,1.0,46.13,1200.0,2,600.0,3844.1666666666665
2.0,0.0,55.0,1150.0,2,575.0,4782.608695652174
2.0,2.0,55.9,1285.0,2,642.5,4350.194552529183
2.0,2.0,79.5,1495.0,2,747.5,5317.725752508361
2.0,1.0,66.48,1216.0,2,608.0,5467.105263157895
2.0,1.0,60.0,1173.0,2,586.5,5115.089514066496
2.0,1.0,75.0,1269.0,2,634.5,5910.16548463357
2.0,1.0,45.84,1200.0,2,600.0,3820.0
2.0,1.0,70.0,1195.0,2,597.5,5857.740585774059
2.0,2.0,72.0,1250.0,2,625.0,5760.0
2.0,1.0,77.0,1340.0,2,670.0,5746.268656716418
2.0,3.0,79.5,1320.0,2,660.0,6022.727272727273
2.0,3.0,67.0,1415.0,2,707.5,4734.982332155477
2.0,1.0,41.36,1105.0,2,552.5,3742.9864253393666
2.0,1.0,45.0,1200.0,2,600.0,3750.0
2.0,2.0,84.5,1405.0,2,702.5,6014.234875444839
2.0,1.0,45.0,1200.0,2,600.0,3750.0
2.0,1.0,45.0,1200.0,2,600.0,3750.0
2.0,1.0,41.49,1109.0,2,554.5,3741.2082957619477
2.0,1.0,62.0,1215.0,2,607.5,5102.880658436214
2.0,1.0,80.0,1400.0,2,700.0,5714.285714285715
2.0,2.0,59.0,1230.0,2,615.0,4796.747967479675
2.0,1.0,69.06,1216.0,2,608.0,5679.276315789473
2.0,1.0,75.0,1216.0,2,608.0,6167.763157894737
2.0,3.0,78.0,1355.0,2,677.5,5756.457564575646
2.0,3.0,77.0,1255.0,2,627.5,6135.4581673306775
2.0,1.0,73.0,1216.0,2,608.0,6003.289473684211
2.0,2.0,45.0,1140.0,2,570.0,3947.3684210526317
2.0,2.0,60.0,1190.0,2,595.0,5042.016806722689
2.0,2.0,55.0,1312.0,2,656.0,4192.073170731707
2.0,1.0,51.91,1116.0,2,558.0,4651.433691756272
2.0,2.0,53.49,1227.0,2,613.5,4359.413202933985
2.0,2.0,47.0,1235.0,2,617.5,3805.668016194332
2.0,1.0,57.0,1085.0,2,542.5,5253.4562211981565
2.0,2.0,65.0,1301.0,2,650.5,4996.156802459646
2.0,2.0,55.0,1155.0,2,577.5,4761.9047619047615
3.0,3.0,76.0,1355.0,2,677.5,5608.856088560886
2.0,1.0,75.0,1216.0,2,608.0,6167.763157894737
2.0,2.0,65.0,1242.0,2,621.0,5233.494363929147
2.0,2.0,46.13,1200.0,2,600.0,3844.1666666666665
2.0,1.0,46.13,1200.0,2,600.0,3844.1666666666665
2.0,3.0,73.0,1355.0,2,677.5,5387.453874538745
2.0,1.0,37.0,982.0,2,491.0,3767.8207739307536
2.0,1.0,42.0,1118.0,2,559.0,3756.7084078711987
2.0,1.0,69.0,1216.0,2,608.0,5674.3421052631575
2.0,1.0,75.0,1216.0,2,608.0,6167.763157894737
2.0,2.0,45.0,1125.0,2,562.5,4000.0
2.0,2.0,70.0,1180.0,2,590.0,5932.203389830508
2.0,2.0,69.0,1280.0,2,640.0,5390.625
2.0,3.0,55.0,1186.0,2,593.0,4637.43676222597
2.0,1.0,67.0,1216.0,2,608.0,5509.868421052632
2.0,2.0,55.0,1150.0,2,575.0,4782.608695652174
2.0,3.0,78.5,1295.0,2,647.5,6061.776061776061
2.0,1.0,45.0,1200.0,2,600.0,3750.0
2.0,1.0,75.0,1216.0,2,608.0,6167.763157894737
2.0,1.0,55.0,1115.0,2,557.5,4932.735426008969
2.0,1.0,42.79,1074.0,2,537.0,3984.171322160149
2.0,2.0,52.0,1100.0,2,550.0,4727.272727272727
2.0,1.0,50.0,1197.0,2,598.5,4177.109440267335
2.0,1.0,62.0,1141.0,2,570.5,5433.829973707274
3.0,3.0,88.0,1495.0,2,747.5,5886.28762541806
2.0,2.0,50.0,1140.0,2,570.0,4385.964912280701
2.0,1.0,75.0,1216.0,2,608.0,6167.763157894737
2.0,2.0,70.0,1227.0,2,613.5,5704.9714751426245
2.0,1.5843757375501535,73.0,1256.0,2,628.0,5812.101910828025
2.0,1.0,62.38,1195.0,2,597.5,5220.083682008368
2.0,2.0,78.0,1300.0,2,650.0,6000.0
2.0,2.0,70.0,1240.0,2,620.0,5645.1612903225805
2.0,1.0,72.5,1216.0,2,608.0,5962.171052631579
2.0,2.0,45.0,1020.0,2,510.0,4411.764705882353
2.0,2.0,58.0,1205.0,2,602.5,4813.278008298756
2.0,2.0,44.0,1030.0,2,515.0,4271.844660194175
2.0,1.0,64.0,1190.0,2,595.0,5378.151260504202
2.0,1.0,61.36,1195.0,2,597.5,5134.728033472803
2.0,2.0,65.0,1100.0,2,550.0,5909.090909090909
2.0,1.0,46.5,1100.0,2,550.0,4227.272727272727
2.0,1.0,73.0,1216.0,2,608.0,6003.289473684211
2.0,2.0,58.0,1135.0,2,567.5,5110.132158590309
2.0,2.0,56.0,1185.0,2,592.5,4725.738396624472
2.0,1.0,45.0,1015.0,2,507.5,4433.4975369458125
2.0,3.0,59.0,1190.0,2,595.0,4957.983193277311
2.0,1.0,67.0,1160.0,2,580.0,5775.862068965517
2.0,1.0,66.88,1216.0,2,608.0,5500.0
2.0,1.0,58.0,1012.0,2,506.0,5731.225296442688
2.0,1.0,57.0,1059.0,2,529.5,5382.43626062323
2.0,3.0,51.91,1116.0,2,558.0,4651.433691756272
2.0,1.0,51.91,1115.0,2,557.5,4655.605381165919
2.0,1.0,77.0,1277.0,2,638.5,6029.757243539546
2.0,1.0,59.76,1245.0,2,622.5,4800.0
2.0,1.0,42.8,1074.0,2,537.0,3985.102420856611
2.0,1.0,46.13,1200.0,2,600.0,3844.1666666666665
2.0,1.0,45.84,1200.0,2,600.0,3820.0
2.0,1.0,56.0,1170.0,2,585.0,4786.324786324786
2.0,1.0,72.0,1390.0,2,695.0,5179.856115107914
2.0,1.0,70.0,1190.0,2,595.0,5882.35294117647
2.0,3.0,51.91,1116.0,2,558.0,4651.433691756272
2.0,2.0,56.0,1370.0,2,685.0,4087.5912408759123
2.0,3.0,43.0,1050.0,2,525.0,4095.2380952380954
2.0,1.0,72.0,1216.0,2,608.0,5921.0526315789475
2.0,1.0,55.0,1158.0,2,579.0,4749.568221070812
2.0,3.0,55.0,1315.0,2,657.5,4182.509505703422
2.0,1.0,42.52,1063.0,2,531.5,4000.0
2.0,1.0,76.01,1346.0,2,673.0,5647.102526002973
2.0,1.0,69.5,1276.0,2,638.0,5446.7084639498435
2.0,2.0,52.0,1317.0,2,658.5,3948.3675018982535
2.0,1.0,55.0,1220.0,2,610.0,4508.196721311476
2.0,3.0,48.76,1116.0,2,558.0,4369.1756272401435
2.0,3.0,55.0,1140.0,2,570.0,4824.561403508772
2.0,1.0,64.5,1295.0,2,647.5,4980.694980694981
2.0,3.0,70.0,1200.0,2,600.0,5833.333333333333
2.0,3.0,56.0,1015.0,2,507.5,5517.241379310345
2.0,1.0,75.0,1216.0,2,608.0,6167.763157894737
2.0,2.0,75.0,1224.0,2,612.0,6127.450980392156
2.0,1.0,35.0,925.0,2,462.5,3783.7837837837837
2.0,2.0,50.0,1175.0,2,587.5,4255.31914893617
2.0,2.0,69.5,1315.0,2,657.5,5285.171102661597
2.0,3.0,85.0,1362.0,2,681.0,6240.822320117474
2.0,0.0,38.19,955.0,2,477.5,3998.952879581152
2.0,1.0,78.0,1495.0,2,747.5,5217.391304347826
2.0,2.0,52.0,1270.0,2,635.0,4094.488188976378
2.0,2.0,70.0,1800.0,3,600.0,3888.8888888888887
3.0,2.0,81.0,1610.0,3,536.6666666666666,5031.055900621118
3.0,2.0,91.0,2010.0,3,670.0,4527.363184079602
3.0,2.0,101.0,1768.0,3,589.3333333333334,5712.669683257918
3.0,1.0,61.95,1500.0,3,500.0,4130.0
3.0,1.5843757375501535,100.0,1790.0,3,596.6666666666666,5586.592178770949
3.0,3.0,100.0,1720.0,3,573.3333333333334,5813.953488372093
4.0,2.0,91.0,1640.0,3,546.6666666666666,5548.780487804878
4.0,2.0,126.0,2280.0,3,760.0,5526.315789473684
3.0,2.0,130.0,1897.0,3,632.3333333333334,6852.925672113864
2.0,1.0,125.0,2225.0,3,741.6666666666666,5617.9775280898875
2.0,2.0,72.0,1560.0,3,520.0,4615.384615384615
3.0,2.0,94.79,1697.0,3,565.6666666666666,5585.739540365351
3.0,2.0,115.0,1700.0,3,566.6666666666666,6764.705882352941
3.0,2.0,162.0,2842.0,3,947.3333333333334,5700.2111189303305
2.0,2.0,60.81,1403.0,3,467.6666666666667,4334.283677833215
3.0,2.0,65.0,1485.0,3,495.0,4377.104377104377
2.0,1.0,78.0,1405.0,3,468.3333333333333,5551.601423487545
3.0,3.0,115.0,2225.0,3,741.6666666666666,5168.539325842697
3.0,1.0,72.0,1541.0,3,513.6666666666666,4672.290720311486
3.0,2.0,54.65,1306.0,3,435.3333333333333,4184.532924961715
3.0,3.0,89.0,1626.0,3,542.0,5473.554735547355
3.0,2.0,88.0,1585.0,3,528.3333333333334,5552.05047318612
3.0,2.0,68.5,1200.0,3,400.0,5708.333333333333
3.0,2.0,108.0,1697.0,3,565.6666666666666,6364.172068355922
3.0,3.0,92.0,2010.0,3,670.0,4577.114427860696
2.0,2.0,85.0,1635.0,3,545.0,5198.7767584097855
3.0,2.0,56.2,1200.0,3,400.0,4683.333333333333
3.0,2.0,90.0,1870.0,3,623.3333333333334,4812.834224598931
3.0,1.5843757375501535,110.0,1800.0,3,600.0,6111.111111111111
3.0,2.0,103.0,1562.0,3,520.6666666666666,6594.110115236876
4.0,1.0,128.0,2321.0,3,773.6666666666666,5514.864282636794
3.0,1.0,75.0,1896.0,3,632.0,3955.6962025316457
3.0,2.0,200.0,3010.0,3,1003.3333333333334,6644.518272425249
3.0,1.0,71.8,1500.0,3,500.0,4786.666666666667
3.0,2.0,115.0,1697.0,3,565.6666666666666,6776.664702416028
3.0,2.0,54.0,1350.0,3,450.0,4000.0
3.0,2.0,79.0,1545.0,3,515.0,5113.26860841424
3.0,2.0,54.65,1306.0,3,435.3333333333333,4184.532924961715
3.0,1.0,57.46,1386.0,3,462.0,4145.743145743146
2.0,3.0,79.0,1738.0,3,579.3333333333334,4545.454545454545
3.0,1.0,61.96,1200.0,3,400.0,5163.333333333333
2.0,2.0,57.0,1345.0,3,448.3333333333333,4237.918215613383
2.0,2.0,64.0,1440.0,3,480.0,4444.444444444444
3.0,2.0,95.0,1700.0,3,566.6666666666666,5588.235294117647
3.0,2.0,140.0,1840.0,3,613.3333333333334,7608.695652173913
3.0,2.0,122.0,1778.0,3,592.6666666666666,6861.6422947131605
3.0,3.0,100.0,1745.0,3,581.6666666666666,5730.659025787965
3.0,2.0,138.0,1870.0,3,623.3333333333334,7379.679144385027
3.0,2.0,125.0,1862.0,3,620.6666666666666,6713.211600429646
3.0,1.0,113.0,1655.0,3,551.6666666666666,6827.794561933535
3.0,2.0,82.0,1600.0,3,533.3333333333334,5125.0
3.0,2.0,57.15,1200.0,3,400.0,4762.5
2.0,2.0,55.0,1330.0,3,443.3333333333333,4135.338345864661
2.0,1.5843757375501535,67.0,1495.0,3,498.3333333333333,4481.605351170569
3.0,1.0,65.0,1548.0,3,516.0,4198.966408268734
3.0,2.0,58.0,1405.0,3,468.3333333333333,4128.113879003558
3.0,1.0,68.4,1200.0,3,400.0,5700.000000000001
3.0,1.0,56.0,1200.0,3,400.0,4666.666666666667
3.0,2.0,128.0,2173.0,3,724.3333333333334,5890.473999079613
3.0,2.0,138.0,1870.0,3,623.3333333333334,7379.679144385027
4.0,2.0,190.0,2901.0,3,967.0,6549.465701482248
3.0,3.0,101.0,1755.0,3,585.0,5754.985754985755
2.0,3.0,63.0,1608.0,3,536.0,3917.910447761194
3.0,1.0,149.0,2225.0,3,741.6666666666666,6696.6292134831465
3.0,2.0,56.58,1200.0,3,400.0,4715.0
3.0,2.0,156.0,2210.0,3,736.6666666666666,7058.823529411765
4.0,3.0,130.0,1740.0,3,580.0,7471.264367816092
3.0,3.0,120.0,1655.0,3,551.6666666666666,7250.755287009063
4.0,2.0,130.0,2023.0,3,674.3333333333334,6426.099851705388
4.0,2.0,118.0,2134.0,3,711.3333333333334,5529.522024367385
2.0,2.0,62.0,1458.0,3,486.0,4252.400548696845
4.0,0.0,80.0,1808.0,3,602.6666666666666,4424.778761061947
2.0,3.0,70.0,1537.0,3,512.3333333333334,4554.326610279766
3.0,3.0,85.0,1806.0,3,602.0,4706.5337763012185
3.0,1.5843757375501535,90.0,1452.0,3,484.0,6198.347107438017
3.0,2.0,69.0,1600.0,3,533.3333333333334,4312.5
3.0,2.0,104.0,1991.0,3,663.6666666666666,5223.505775991964
3.0,2.0,97.0,1655.0,3,551.6666666666666,5861.027190332326
3.0,1.0,67.77,1200.0,3,400.0,5647.5
3.0,2.0,90.0,1870.0,3,623.3333333333334,4812.834224598931
4.0,2.0,208.0,3450.0,3,1150.0,6028.985507246377
3.0,2.0,125.0,1836.0,3,612.0,6808.278867102396
3.0,1.0,200.0,3596.0,3,1198.6666666666667,5561.735261401557
2.0,3.0,65.0,1275.0,3,425.0,5098.0392156862745
3.0,1.0,103.0,1564.0,3,521.3333333333334,6585.677749360614
3.0,1.0,84.0,1585.0,3,528.3333333333334,5299.6845425867505
3.0,1.0,56.0,1200.0,3,400.0,4666.666666666667
3.0,2.0,90.0,1558.0,3,519.3333333333334,5776.636713735558
3.0,1.0,120.0,1704.0,3,568.0,7042.2535211267605
3.0,3.0,88.0,1570.0,3,523.3333333333334,5605.095541401274
4.0,2.0,115.0,2025.0,3,675.0,5679.0123456790125
2.0,1.0,100.0,1346.0,3,448.6666666666667,7429.420505200595
3.0,0.0,69.1,1600.0,3,533.3333333333334,4318.749999999999
3.0,3.0,98.97,1720.0,3,573.3333333333334,5754.069767441861
3.0,2.0,95.0,1600.0,3,533.3333333333334,5937.5
3.0,1.0,108.0,1655.0,3,551.6666666666666,6525.679758308157
3.0,2.0,95.0,1740.0,3,580.0,5459.770114942528
3.0,1.0,56.72,1200.0,3,400.0,4726.666666666667
3.0,1.0,78.57,1500.0,3,500.0,5237.999999999999
3.0,3.0,85.0,1626.0,3,542.0,5227.552275522755
2.0,2.0,65.0,1270.0,3,423.3333333333333,5118.110236220473
3.0,3.0,75.0,1530.0,3,510.0,4901.9607843137255
3.0,1.5843757375501535,145.0,2247.0,3,749.0,6453.048509123276
3.0,2.0,139.0,2140.0,3,713.3333333333334,6495.327102803738
3.0,3.0,73.0,1530.0,3,510.0,4771.24183006536
2.0,1.5843757375501535,70.0,1495.0,3,498.3333333333333,4682.274247491639
3.0,2.0,85.0,1431.0,3,477.0,5939.902166317261
3.0,2.0,110.0,1655.0,3,551.6666666666666,6646.525679758308
3.0,2.0,106.0,1725.0,3,575.0,6144.927536231884
3.0,2.0,107.0,1639.0,3,546.3333333333334,6528.370957901159
3.0,2.0,113.0,1820.0,3,606.6666666666666,6208.791208791209
3.0,3.0,98.0,1990.0,3,663.3333333333334,4924.62311557789
3.0,1.0,58.0,1345.0,3,448.3333333333333,4312.267657992565
3.0,2.0,140.0,1820.0,3,606.6666666666666,7692.307692307692
4.0,2.0,125.0,2280.0,3,760.0,5482.456140350877
3.0,0.0,92.63,1639.5,3,546.5,5649.893260140287
3.0,2.0,68.0,1634.0,3,544.6666666666666,4161.566707466341
2.0,3.0,62.15,1436.0,3,478.6666666666667,4327.994428969359
2.0,1.0,71.81,1496.0,3,498.6666666666667,4800.133689839572
3.0,1.0,74.0,1396.0,3,465.3333333333333,5300.859598853868
3.0,0.0,96.9,1615.0,3,538.3333333333334,6000.0
2.0,3.0,56.0,1400.0,3,466.6666666666667,4000.0
2.0,1.0,45.0,1010.0,3,336.6666666666667,4455.445544554455
4.0,1.0,157.0,2321.0,3,773.6666666666666,6764.325721671693
3.0,2.0,113.0,1655.0,3,551.6666666666666,6827.794561933535
3.0,3.0,85.0,1740.0,3,580.0,4885.057471264367
3.0,2.0,67.75,1200.0,3,400.0,5645.833333333333
3.0,1.0,110.0,1660.0,3,553.3333333333334,6626.506024096386
2.0,2.0,105.0,1457.0,3,485.6666666666667,7206.588881262869
3.0,2.0,128.0,1720.0,3,573.3333333333334,7441.860465116279
3.0,1.0,61.9,1500.0,3,500.0,4126.666666666667
3.0,1.0,103.0,1564.0,3,521.3333333333334,6585.677749360614
3.0,1.0,71.0,1500.0,3,500.0,4733.333333333333
2.0,2.0,59.0,1404.0,3,468.0,4202.279202279202
3.0,2.0,107.0,1639.0,3,546.3333333333334,6528.370957901159
3.0,2.0,125.0,1730.0,3,576.6666666666666,7225.43352601156
2.0,2.0,58.0,1453.0,3,484.3333333333333,3991.741225051617
5.0,3.0,295.0,2785.0,4,696.25,10592.45960502693
5.0,3.0,650.0,5700.0,4,1425.0,11403.508771929824
4.0,2.0,420.0,4200.0,4,1050.0,10000.0
4.0,1.0,230.0,3252.0,4,813.0,7072.570725707257
4.0,3.0,700.0,11890.0,4,2972.5,5887.300252312868
4.0,3.0,315.0,4144.0,4,1036.0,7601.351351351352
4.0,2.0,360.0,4104.0,4,1026.0,8771.929824561403
3.0,2.0,163.0,2268.0,4,567.0,7186.94885361552
4.0,3.0,200.0,2400.0,4,600.0,8333.333333333334
4.0,3.0,400.0,5000.0,4,1250.0,8000.0
4.0,3.0,525.0,4800.0,4,1200.0,10937.5
5.0,3.0,250.0,3000.0,4,750.0,8333.333333333334
4.0,2.0,330.0,4000.0,4,1000.0,8250.0
4.0,2.0,312.0,3606.0,4,901.5,8652.246256239601
4.0,1.0,125.0,1204.0,4,301.0,10382.059800664452
4.0,3.0,155.0,2500.0,4,625.0,6200.0
3.0,0.0,146.0,2268.0,4,567.0,6437.389770723104
5.0,3.0,210.0,3537.0,4,884.25,5937.234944868533
4.0,2.0,260.0,3262.0,4,815.5,7970.570202329859
4.0,0.0,330.0,3000.0,4,750.0,11000.0
4.0,2.0,285.0,3004.0,4,751.0,9487.350199733688
4.0,3.0,306.0,3000.0,4,750.0,10200.0
5.0,3.0,270.0,3445.0,4,861.25,7837.44557329463
4.0,3.0,400.0,4827.0,4,1206.75,8286.720530350114
4.0,3.0,280.0,3252.0,4,813.0,8610.086100861008
4.0,3.0,147.0,2400.0,4,600.0,6125.0
4.0,3.0,400.0,4960.0,4,1240.0,8064.5161290322585
4.0,3.0,198.0,2928.0,4,732.0,6762.295081967213
5.0,1.0,204.0,2882.0,4,720.5,7078.417765440666
4.0,2.0,350.0,3100.0,4,775.0,11290.322580645161
3.0,3.0,125.0,2155.0,4,538.75,5800.46403712297
4.0,3.0,224.0,3200.0,4,800.0,7000.0
5.0,3.0,525.0,4400.0,4,1100.0,11931.818181818182
4.0,2.0,80.0,1230.0,4,307.5,6504.065040650406
4.0,3.0,380.0,4000.0,4,1000.0,9500.0
5.0,2.0,250.0,3425.0,4,856.25,7299.270072992701
4.0,2.0,270.0,2403.0,4,600.75,11235.955056179775
5.0,2.0,550.0,4800.0,4,1200.0,11458.333333333334
4.0,3.0,178.0,1800.0,4,450.0,9888.888888888889
4.0,3.0,625.0,5924.0,4,1481.0,10550.303848750844
5.0,2.0,500.0,4400.0,4,1100.0,11363.636363636364
5.0,0.0,400.0,3589.0,4,897.25,11145.165784341041
5.0,0.0,240.0,2850.0,4,712.5,8421.052631578947
5.0,3.0,190.0,2830.0,4,707.5,6713.780918727915
4.0,1.0,1250.0,10200.0,4,2550.0,12254.901960784313
5.0,2.0,550.0,5000.0,4,1250.0,11000.0
4.0,1.0,143.0,2400.0,4,600.0,5958.333333333333
3.0,2.0,198.0,2990.0,4,747.5,6622.0735785953175
4.0,3.0,225.0,2900.0,4,725.0,7758.620689655172
5.0,1.5843757375501535,234.0,2956.0,4,739.0,7916.102841677944
5.0,3.0,265.0,3940.0,4,985.0,6725.888324873096
3.0,2.0,149.0,2135.0,4,533.75,6978.922716627635
2.0,3.0,188.0,3075.0,4,768.75,6113.821138211382
5.0,2.0,225.0,2064.0,4,516.0,10901.162790697674
4.0,1.5843757375501535,410.0,6000.0,4,1500.0,6833.333333333333
4.0,0.0,218.0,3565.0,4,891.25,6115.007012622721
5.0,3.0,253.0,3410.0,4,852.5,7419.354838709677
4.0,1.5843757375501535,330.0,4500.0,4,1125.0,7333.333333333333
4.0,2.0,247.0,3453.0,4,863.25,7153.200115841298
5.0,1.0,200.0,2882.0,4,720.5,6939.625260235947
4.0,3.0,550.0,4800.0,4,1200.0,11458.333333333334
5.0,3.0,475.0,5400.0,4,1350.0,8796.296296296296
4.0,1.5843757375501535,145.0,2444.0,4,611.0,5932.896890343699
3.0,1.0,130.0,1344.0,4,336.0,9672.619047619048
5.0,0.0,290.0,3250.0,5,650.0,8923.076923076924
5.0,0.0,250.0,3227.0,5,645.4,7747.133560582584
6.0,3.0,155.0,1500.0,5,300.0,10333.333333333334
5.0,1.0,331.0,4144.0,5,828.8,7987.451737451737
5.0,1.0,540.0,4000.0,6,666.6666666666666,13500.0
2.0,2.0,71.05,1225.0,2,612.5,5800.0
2.0,1.0,58.0,1300.0,2,650.0,4461.538461538462
3.0,2.0,77.0,1745.0,3,581.6666666666666,4412.607449856733
2.0,2.0,98.0,1500.0,3,500.0,6533.333333333333
1.0,1.0,75.0,735.0,1,735.0,10204.081632653062
